,name,lat,lng,location,census_idx,census_tract,TRACTCE,polys,NAME
427,Taylor Street Coffee Shop,37.7856803,-122.4114826,"(37.7856803, -122.4114826)",89,12301,12301,"POLYGON ((-122.414617 37.785582, -122.41297 37.78579, -122.411326 37.785996, -122.411516 37.78694, -122.408227 37.787359, -122.407853 37.785492, -122.41114 37.785075, -122.412782 37.784866, -122.41443 37.784657, -122.414617 37.785582))",123.01
428,Daniel's Cafe,37.7855284,-122.4088907,"(37.7855284, -122.4088907)",89,12301,12301,"POLYGON ((-122.414617 37.785582, -122.41297 37.78579, -122.411326 37.785996, -122.411516 37.78694, -122.408227 37.787359, -122.407853 37.785492, -122.41114 37.785075, -122.412782 37.784866, -122.41443 37.784657, -122.414617 37.785582))",123.01
429,Cafe Encore,37.7881387621164,-122.409738376737,"(37.7881387621164, -122.409738376737)",89,12301,12301,"POLYGON ((-122.414617 37.785582, -122.41297 37.78579, -122.411326 37.785996, -122.411516 37.78694, -122.408227 37.787359, -122.407853 37.785492, -122.41114 37.785075, -122.412782 37.784866, -122.41443 37.784657, -122.414617 37.785582))",123.01
430,Starbucks,37.78615,-122.409094,"(37.78615, -122.409094)",89,12301,12301,"POLYGON ((-122.414617 37.785582, -122.41297 37.78579, -122.411326 37.785996, -122.411516 37.78694, -122.408227 37.787359, -122.407853 37.785492, -122.41114 37.785075, -122.412782 37.784866, -122.41443 37.784657, -122.414617 37.785582))",123.01
431,Cafe La Tazita,37.7884,-122.40975,"(37.7884, -122.40975)",89,12301,12301,"POLYGON ((-122.414617 37.785582, -122.41297 37.78579, -122.411326 37.785996, -122.411516 37.78694, -122.408227 37.787359, -122.407853 37.785492, -122.41114 37.785075, -122.412782 37.784866, -122.41443 37.784657, -122.414617 37.785582))",123.01
432,Z Zoul Cafe,37.78373,-122.41226,"(37.78373, -122.41226)",89,12301,12301,"POLYGON ((-122.414617 37.785582, -122.41297 37.78579, -122.411326 37.785996, -122.411516 37.78694, -122.408227 37.787359, -122.407853 37.785492, -122.41114 37.785075, -122.412782 37.784866, -122.41443 37.784657, -122.414617 37.785582))",123.01
433,Equator Coffees,37.782661,-122.409997,"(37.782661, -122.409997)",90,12501,12501,"POLYGON ((-122.414054 37.782794, -122.410765 37.783214, -122.410952 37.784141, -122.41114 37.785075, -122.407853 37.785492, -122.407451 37.784604, -122.408104 37.78402, -122.408952 37.783288, -122.410336 37.782245, -122.412548 37.780508, -122.413365 37.779862, -122.413866 37.781863, -122.414054 37.782794))",125.01
434,Pentacle Coffee,37.78117,-122.40936,"(37.78117, -122.40936)",90,12501,12501,"POLYGON ((-122.414054 37.782794, -122.410765 37.783214, -122.410952 37.784141, -122.41114 37.785075, -122.407853 37.785492, -122.407451 37.784604, -122.408104 37.78402, -122.408952 37.783288, -122.410336 37.782245, -122.412548 37.780508, -122.413365 37.779862, -122.413866 37.781863, -122.414054 37.782794))",125.01
435,Chai Bar By David Rio,37.781819251714,-122.410724759102,"(37.781819251714, -122.410724759102)",90,12501,12501,"POLYGON ((-122.414054 37.782794, -122.410765 37.783214, -122.410952 37.784141, -122.41114 37.785075, -122.407853 37.785492, -122.407451 37.784604, -122.408104 37.78402, -122.408952 37.783288, -122.410336 37.782245, -122.412548 37.780508, -122.413365 37.779862, -122.413866 37.781863, -122.414054 37.782794))",125.01
436,Dottie's True Blue Cafe,37.7817050429594,-122.409839630127,"(37.7817050429594, -122.409839630127)",90,12501,12501,"POLYGON ((-122.414054 37.782794, -122.410765 37.783214, -122.410952 37.784141, -122.41114 37.785075, -122.407853 37.785492, -122.407451 37.784604, -122.408104 37.78402, -122.408952 37.783288, -122.410336 37.782245, -122.412548 37.780508, -122.413365 37.779862, -122.413866 37.781863, -122.414054 37.782794))",125.01
437,Cable Car Coffee Company,37.784266,-122.408721,"(37.784266, -122.408721)",90,12501,12501,"POLYGON ((-122.414054 37.782794, -122.410765 37.783214, -122.410952 37.784141, -122.41114 37.785075, -122.407853 37.785492, -122.407451 37.784604, -122.408104 37.78402, -122.408952 37.783288, -122.410336 37.782245, -122.412548 37.780508, -122.413365 37.779862, -122.413866 37.781863, -122.414054 37.782794))",125.01
438,La Bande,37.78087,-122.41239,"(37.78087, -122.41239)",90,12501,12501,"POLYGON ((-122.414054 37.782794, -122.410765 37.783214, -122.410952 37.784141, -122.41114 37.785075, -122.407853 37.785492, -122.407451 37.784604, -122.408104 37.78402, -122.408952 37.783288, -122.410336 37.782245, -122.412548 37.780508, -122.413365 37.779862, -122.413866 37.781863, -122.414054 37.782794))",125.01
439,Barbary Coast,37.784614,-122.408752,"(37.784614, -122.408752)",90,12501,12501,"POLYGON ((-122.414054 37.782794, -122.410765 37.783214, -122.410952 37.784141, -122.41114 37.785075, -122.407853 37.785492, -122.407451 37.784604, -122.408104 37.78402, -122.408952 37.783288, -122.410336 37.782245, -122.412548 37.780508, -122.413365 37.779862, -122.413866 37.781863, -122.414054 37.782794))",125.01
440,Java Xpress,37.780330657959,-122.412010192871,"(37.780330657959, -122.412010192871)",90,12501,12501,"POLYGON ((-122.414054 37.782794, -122.410765 37.783214, -122.410952 37.784141, -122.41114 37.785075, -122.407853 37.785492, -122.407451 37.784604, -122.408104 37.78402, -122.408952 37.783288, -122.410336 37.782245, -122.412548 37.780508, -122.413365 37.779862, -122.413866 37.781863, -122.414054 37.782794))",125.01
441,Honey Donut,37.78128,-122.40871,"(37.78128, -122.40871)",90,12501,12501,"POLYGON ((-122.414054 37.782794, -122.410765 37.783214, -122.410952 37.784141, -122.41114 37.785075, -122.407853 37.785492, -122.407451 37.784604, -122.408104 37.78402, -122.408952 37.783288, -122.410336 37.782245, -122.412548 37.780508, -122.413365 37.779862, -122.413866 37.781863, -122.414054 37.782794))",125.01
442,Toasty,37.79761,-122.42862,"(37.79761, -122.42862)",91,13000,13000,"POLYGON ((-122.437326 37.797811, -122.435678 37.798021, -122.434036 37.79823, -122.432393 37.79843899999999, -122.430747 37.798648, -122.427457 37.799067, -122.424275 37.799472, -122.423705 37.796678, -122.426893 37.79627199999999, -122.430183 37.795854, -122.433469 37.795435, -122.435113 37.795226, -122.43695 37.795949, -122.437326 37.797811))",130.0
443,Starbucks,37.797644,-122.430395,"(37.797644, -122.430395)",91,13000,13000,"POLYGON ((-122.437326 37.797811, -122.435678 37.798021, -122.434036 37.79823, -122.432393 37.79843899999999, -122.430747 37.798648, -122.427457 37.799067, -122.424275 37.799472, -122.423705 37.796678, -122.426893 37.79627199999999, -122.430183 37.795854, -122.433469 37.795435, -122.435113 37.795226, -122.43695 37.795949, -122.437326 37.797811))",130.0
444,La Boulangerie de San Francisco,37.79755,-122.43086,"(37.79755, -122.43086)",91,13000,13000,"POLYGON ((-122.437326 37.797811, -122.435678 37.798021, -122.434036 37.79823, -122.432393 37.79843899999999, -122.430747 37.798648, -122.427457 37.799067, -122.424275 37.799472, -122.423705 37.796678, -122.426893 37.79627199999999, -122.430183 37.795854, -122.433469 37.795435, -122.435113 37.795226, -122.43695 37.795949, -122.437326 37.797811))",130.0
445,Blue Fog Market,37.79703,-122.42734,"(37.79703, -122.42734)",91,13000,13000,"POLYGON ((-122.437326 37.797811, -122.435678 37.798021, -122.434036 37.79823, -122.432393 37.79843899999999, -122.430747 37.798648, -122.427457 37.799067, -122.424275 37.799472, -122.423705 37.796678, -122.426893 37.79627199999999, -122.430183 37.795854, -122.433469 37.795435, -122.435113 37.795226, -122.43695 37.795949, -122.437326 37.797811))",130.0
446,Caffe Union,37.79798,-122.42952,"(37.79798, -122.42952)",91,13000,13000,"POLYGON ((-122.437326 37.797811, -122.435678 37.798021, -122.434036 37.79823, -122.432393 37.79843899999999, -122.430747 37.798648, -122.427457 37.799067, -122.424275 37.799472, -122.423705 37.796678, -122.426893 37.79627199999999, -122.430183 37.795854, -122.433469 37.795435, -122.435113 37.795226, -122.43695 37.795949, -122.437326 37.797811))",130.0
447,Blue Bottle Coffee,37.7920914812167,-122.434531153206,"(37.7920914812167, -122.434531153206)",92,13200,13200,"POLYGON ((-122.446728 37.794706, -122.440234 37.795533, -122.438591 37.795741, -122.43695 37.795949, -122.435113 37.795226, -122.433469 37.795435, -122.430183 37.795854, -122.429625 37.793098, -122.434558 37.792472, -122.436204 37.792263, -122.437846 37.792054, -122.439488 37.791843, -122.446117 37.790999, -122.4463 37.791879, -122.446728 37.794706))",132.0
448,Jane on Fillmore,37.78934,-122.43423,"(37.78934, -122.43423)",92,13200,13200,"POLYGON ((-122.446728 37.794706, -122.440234 37.795533, -122.438591 37.795741, -122.43695 37.795949, -122.435113 37.795226, -122.433469 37.795435, -122.430183 37.795854, -122.429625 37.793098, -122.434558 37.792472, -122.436204 37.792263, -122.437846 37.792054, -122.439488 37.791843, -122.446117 37.790999, -122.4463 37.791879, -122.446728 37.794706))",132.0
449,Union Street Coffee Roastery,37.79698,-122.43519,"(37.79698, -122.43519)",92,13200,13200,"POLYGON ((-122.446728 37.794706, -122.440234 37.795533, -122.438591 37.795741, -122.43695 37.795949, -122.435113 37.795226, -122.433469 37.795435, -122.430183 37.795854, -122.429625 37.793098, -122.434558 37.792472, -122.436204 37.792263, -122.437846 37.792054, -122.439488 37.791843, -122.446117 37.790999, -122.4463 37.791879, -122.446728 37.794706))",132.0
450,B on the Go,37.7882800064693,-122.440317458614,"(37.7882800064693, -122.440317458614)",92,13200,13200,"POLYGON ((-122.446728 37.794706, -122.440234 37.795533, -122.438591 37.795741, -122.43695 37.795949, -122.435113 37.795226, -122.433469 37.795435, -122.430183 37.795854, -122.429625 37.793098, -122.434558 37.792472, -122.436204 37.792263, -122.437846 37.792054, -122.439488 37.791843, -122.446117 37.790999, -122.4463 37.791879, -122.446728 37.794706))",132.0
451,Peet's Coffee,37.7896386,-122.4341393,"(37.7896386, -122.4341393)",92,13200,13200,"POLYGON ((-122.446728 37.794706, -122.440234 37.795533, -122.438591 37.795741, -122.43695 37.795949, -122.435113 37.795226, -122.433469 37.795435, -122.430183 37.795854, -122.429625 37.793098, -122.434558 37.792472, -122.436204 37.792263, -122.437846 37.792054, -122.439488 37.791843, -122.446117 37.790999, -122.4463 37.791879, -122.446728 37.794706))",132.0
452,Starbucks,37.788618,-122.434696,"(37.788618, -122.434696)",92,13200,13200,"POLYGON ((-122.446728 37.794706, -122.440234 37.795533, -122.438591 37.795741, -122.43695 37.795949, -122.435113 37.795226, -122.433469 37.795435, -122.430183 37.795854, -122.429625 37.793098, -122.434558 37.792472, -122.436204 37.792263, -122.437846 37.792054, -122.439488 37.791843, -122.446117 37.790999, -122.4463 37.791879, -122.446728 37.794706))",132.0
453,Cumaica,37.78829,-122.44078,"(37.78829, -122.44078)",92,13200,13200,"POLYGON ((-122.446728 37.794706, -122.440234 37.795533, -122.438591 37.795741, -122.43695 37.795949, -122.435113 37.795226, -122.433469 37.795435, -122.430183 37.795854, -122.429625 37.793098, -122.434558 37.792472, -122.436204 37.792263, -122.437846 37.792054, -122.439488 37.791843, -122.446117 37.790999, -122.4463 37.791879, -122.446728 37.794706))",132.0
454,Starbucks,37.785936,-122.439858,"(37.785936, -122.439858)",93,13400,13400,"POLYGON ((-122.446117 37.790999, -122.439488 37.791843, -122.437846 37.792054, -122.436204 37.792263, -122.435849 37.790502, -122.435486 37.788697, -122.438773 37.788278, -122.440488 37.788061, -122.443753 37.787647, -122.445402 37.787438, -122.445589 37.788364, -122.445758 37.789248, -122.445934 37.790119, -122.446117 37.790999))",134.0
455,"La Boulangerie de San Francisco, Pine",37.787804,-122.434081,"(37.787804, -122.434081)",94,13500,13500,"POLYGON ((-122.436204 37.792263, -122.434558 37.792472, -122.429625 37.793098, -122.42927 37.791339, -122.428905 37.789534, -122.43384 37.788906, -122.435486 37.788697, -122.435849 37.790502, -122.436204 37.792263))",135.0
456,Samovar - Fillmore St.,37.7874279428932,-122.433437053773,"(37.7874279428932, -122.433437053773)",94,13500,13500,"POLYGON ((-122.436204 37.792263, -122.434558 37.792472, -122.429625 37.793098, -122.42927 37.791339, -122.428905 37.789534, -122.43384 37.788906, -122.435486 37.788697, -122.435849 37.790502, -122.436204 37.792263))",135.0
